id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
44573,BZ-BCV,small_airport,Hector Silva Airstrip,17.269603,-88.776496,150,NA,BZ,BZ-CY,Belmopan,yes,MZBP,BCV,,http://www.flightstats.com/go/Airport/airportDetails.do?airportCode=BCV,https://en.wikipedia.org/wiki/Hector_Silva_Airstrip,Belmopan Airport
42216,BZ-BGK,medium_airport,Big Creek Airport,16.519369,-88.407913,22,NA,BZ,BZ-SC,Big Creek,yes,MZBG,BGK,,,https://en.wikipedia.org/wiki/Big_Creek_Airport_(Belize),
30861,BZ-CUK,medium_airport,Caye Caulker Airport,17.735015,-88.032862,2,NA,BZ,BZ-BZ,Caye Caulker,yes,MZCK,CUK,,,https://en.wikipedia.org/wiki/Caye_Caulker_Airport,
30867,BZ-CYC,medium_airport,Caye Chapel Airport,17.683792,-88.044985,3,NA,BZ,BZ-BZ,Caye Chapel,yes,MZCP,CYC,,,https://en.wikipedia.org/wiki/Caye_Chapel_Airport,
42209,BZ-CZH,medium_airport,Corozal Municipal Airport,18.382200241088867,-88.41190338134766,40,NA,BZ,BZ-CZL,Corozal,yes,,CZH,,,https://en.wikipedia.org/wiki/Corozal_Airport,Ranchito Airport
42207,BZ-DGA,medium_airport,Dangriga Airport,16.98251,-88.230988,508,NA,BZ,BZ-SC,Dangriga,yes,MZPB,DGA,,,https://en.wikipedia.org/wiki/Dangriga_Airport,Stann Creek Airport
42217,BZ-PLJ,medium_airport,Placencia Airport,16.536956787109375,-88.36151123046875,3,NA,BZ,BZ-SC,Placencia,yes,,PLJ,,,https://en.wikipedia.org/wiki/Placencia_Airport,
35305,BZ-PND,medium_airport,Punta Gorda Airport,16.102399826,-88.80829620360001,7,NA,BZ,BZ-TOL,Punta Gorda,yes,,PND,,,https://en.wikipedia.org/wiki/Punta_Gorda_Airport,
42210,BZ-SJX,medium_airport,Sartaneja Airport,18.35610008239746,-88.13079833984375,3,NA,BZ,BZ-CZL,Sartaneja,yes,,SJX,,,https://en.wikipedia.org/wiki/Sartaneja_Airport,
32370,BZ-SPR,medium_airport,John Greif II Airport,17.9139,-87.9711,4,NA,BZ,BZ-CY,San Pedro,yes,MZSP,SPR,,,https://en.wikipedia.org/wiki/San_Pedro_Airport,
42215,BZ-TZA,medium_airport,Sir Barry Bowen Municipal Airport,17.51639,-88.194443,8,NA,BZ,BZ-BZ,Belize City,yes,MZBE,TZA,,,https://en.wikipedia.org/wiki/Belize_City_Municipal_Airport,Belize City Municipal
28174,CAB3,seaplane_base,Bedwell Harbour Seaplane Base,48.75,-123.233001709,0,NA,CA,CA-BC,Bedwell Harbour,yes,CAB3,YBW,CAB3,,https://en.wikipedia.org/wiki/Bedwell_Harbour_Water_Aerodrome,AB3
28332,CAC8,seaplane_base,Nanaimo Harbour Water Airport,49.169813,-123.933845,,NA,CA,CA-BC,Nanaimo,yes,CAC8,ZNA,CAC8,,https://en.wikipedia.org/wiki/Nanaimo_Harbour_Water_Airport,AC8
28465,CAE5,seaplane_base,Whistler/Green Lake Water Aerodrome,50.1436004639,-122.948997498,2100,NA,CA,CA-BC,Whistler,yes,CAE5,YWS,CAE5,,https://en.wikipedia.org/wiki/Whistler/Green_Lake_Water_Aerodrome,AE5
624,CAJ4,small_airport,Anahim Lake Airport,52.451501,-125.303776,3635,NA,CA,CA-BC,Anahim Lake,yes,CAJ4,YAA,CAJ4,,https://en.wikipedia.org/wiki/Anahim_Lake_Airport,AJ4
28235,CAX6,seaplane_base,Ganges Seaplane Base,48.8545,-123.4969,0,NA,CA,CA-BC,Salt Spring Island,yes,CAX6,YGG,CAX6,,https://en.wikipedia.org/wiki/Ganges_Water_Aerodrome,
664,CBBC,small_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,141,NA,CA,CA-BC,Bella Bella,yes,CBBC,ZEL,CBBC,,https://en.wikipedia.org/wiki/Bella_Bella_(Campbell_Island)_Airport,BBC
743,CCA6,small_airport,Williams Harbour Airport,52.566898345947266,-55.784698486328125,70,NA,CA,CA-NL,Williams Harbour,yes,CCA6,YWM,CCA6,,https://en.wikipedia.org/wiki/Williams_Harbour_Airport,CA6
750,CCD4,small_airport,Postville Airport,54.9105,-59.78507,193,NA,CA,CA-NL,Postville,yes,CCD4,YSO,CCD4,,https://en.wikipedia.org/wiki/Postville_Airport,CD4
764,CCK4,small_airport,St. Lewis (Fox Harbour) Airport,52.372798919677734,-55.67390060424805,74,NA,CA,CA-NL,St. Lewis,yes,CCK4,YFX,CCK4,,https://en.wikipedia.org/wiki/St._Lewis_(Fox_Harbour)_Airport,CK4
771,CCP4,small_airport,Port Hope Simpson Airport,52.528099060058594,-56.28609848022461,347,NA,CA,CA-NL,Port Hope Simpson,yes,CCP4,YHA,CCP4,,https://en.wikipedia.org/wiki/Port_Hope_Simpson_Airport,CP4
793,CCZ2,small_airport,Rigolet Airport,54.1796989440918,-58.45750045776367,180,NA,CA,CA-NL,Rigolet,yes,CCZ2,YRG,CCZ2,,https://en.wikipedia.org/wiki/Rigolet_Airport,CZ2
874,CEM3,small_airport,Whatì Airport,63.13169860839844,-117.24600219726562,882,NA,CA,CA-NT,Whatì,yes,CEM3,YLE,CEM3,,https://en.wikipedia.org/wiki/What%C3%AC_Airport,EM3
954,CFJ2,small_airport,Wekweètì Airport,64.190804,-114.077002,1208,NA,CA,CA-NT,Wekweètì,yes,CYWE,YFJ,CFJ7,,https://en.wikipedia.org/wiki/Wekwe%C3%A8t%C3%AC_Airport,"Wekweti, Snare Lake"
1139,CJV7,small_airport,Summer Beaver Airport,52.70859909057617,-88.54190063476562,832,NA,CA,CA-ON,Summer Beaver,yes,CJV7,SUR,CJV7,,https://en.wikipedia.org/wiki/Summer_Beaver_Airport,JV7
1162,CKB6,small_airport,Wapekeka Airport,53.84920120239258,-89.57939910888672,712,NA,CA,CA-ON,Angling Lake,yes,CKB6,YAX,CKB6,,https://en.wikipedia.org/wiki/Angling_Lake/Wapekeka_Airport,KB6
1200,CKL3,small_airport,Wunnumin Lake Airport,52.89390182495117,-89.28919982910156,819,NA,CA,CA-ON,Wunnumin Lake,yes,CKL3,WNN,CKL3,,https://en.wikipedia.org/wiki/Wunnummin_Lake_Airport,KL3
1218,CKQ3,small_airport,North Spirit Lake Airport,52.4900016784668,-92.97109985351562,1082,NA,CA,CA-ON,North Spirit Lake,yes,CKQ3,YNO,CKQ3,,https://en.wikipedia.org/wiki/North_Spirit_Lake_Airport,KQ3
43975,CN-0005,small_airport,Tangshan Sannühe Airport,39.7178001404,118.002624512,50,AS,CN,CN-13,Tangshan,yes,ZBTS,TVS,,,https://en.wikipedia.org/wiki/Tangshan_Air_Base,"Tangshan Air Base, 唐山三女河机场"
44100,CN-0024,medium_airport,Zhangjiakou Ningyuan Airport,40.7386016846,114.930000305,2347,AS,CN,CN-13,Zhangjiakou,yes,ZBZJ,ZQZ,,,https://en.wikipedia.org/wiki/Zhangjiakou_Ningyuan_Airport,"Zhangjiakou Air Base, 张家口宁远机场"
44103,CN-0027,medium_airport,Baoshan Yunrui Airport,25.053301,99.168297,5453,AS,CN,CN-53,Baoshan,yes,ZPBS,BSD,,,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport,Baoshan Yunduan Airport
44116,CN-0040,medium_airport,Lincang Boshang Airport,23.7381,100.025002,6230,AS,CN,CN-53,Lincang,yes,ZPLC,LNJ,,,https://en.wikipedia.org/wiki/Lincang_Airport,Lintsang Airfield
44122,CN-0046,medium_airport,Xigaze Peace Airport / Shigatse Air Base,29.3519,89.311401,3782,AS,CN,CN-54,Xigazê,yes,ZURK,RKZ,,,https://en.wikipedia.org/wiki/Shigatse_Peace_Airport,
44126,CN-0050,medium_airport,Bao'anying Airport,26.54,101.79852,1620,AS,CN,CN-51,Panzhihua,yes,ZUZH,PZI,,,https://en.wikipedia.org/wiki/Panzhihua_Bao'anying_Airport,"Xining Air Base, 攀枝花保安营机场"
44139,CN-0061,medium_airport,Foshan Shadi Airport,23.0833,113.07,6,AS,CN,CN-44,Foshan (Nanhai),yes,ZGFS,FUO,,,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport,Guangzhou Shadi Air Base
323881,CN-0062,small_airport,Bazhong Enyang Airport,31.73842,106.644872,1804,AS,CN,CN-51,Bazhong,yes,ZUBZ,BZX,BZX,,https://en.wikipedia.org/wiki/Bazhong_Enyang_Airport,
323907,CN-0067,medium_airport,Xinyang Minggang Airport,32.540819,114.079141,312,AS,CN,CN-41,Xinyang,yes,ZHXY,XAI,,,https://en.wikipedia.org/wiki/Xinyang_Minggang_Airport,"Queshan Air Base, 信阳明港机场"
44146,CN-0068,medium_airport,Huizhou Pingtan Airport,23.049999,114.599998,50,AS,CN,CN-44,Huizhou (Pingtan),yes,ZGHZ,HUZ,,,https://en.wikipedia.org/wiki/Huizhou_Airport,"Huiyang Air Base, Pingtan Airport"
44159,CN-0081,medium_airport,Jinggangshan Airport,26.856899,114.737,281,AS,CN,CN-36,Ji'an,yes,ZSJA,JGS,,,https://en.wikipedia.org/wiki/Jinggangshan_Airport,"Tiahe Air Base, Ji'an Airport"
44160,CN-0082,medium_airport,Baise Youjiang Airport,23.7206,106.959999,490,AS,CN,CN-45,Baise (Tianyang),yes,ZGBS,AEB,,,https://en.wikipedia.org/wiki/Baise_Youjiang_Airport,"Tian Yang Air Base, Bose airport, 百色右江机场"
44191,CN-0113,medium_airport,Altay Airport,47.749886,88.085808,2460,AS,CN,CN-65,Altay,yes,ZWAT,AAT,,,https://en.wikipedia.org/wiki/Altay_Airport,Altay Air Base
44208,CN-0130,medium_airport,Tianshui Maijishan Airport,34.559399,105.860001,3590,AS,CN,CN-62,Tianshui,yes,ZLTS,THQ,,,https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport,"Tianshui Air Base, 天水麦积山机场, ZBEE"
44221,CN-0143,small_airport,Zhangye Ganzhou Airport,38.801899,100.675003,5280,AS,CN,CN-62,Zhangye,yes,ZLZY,YZY,,,https://en.wikipedia.org/wiki/Zhangye_Ganzhou_Airport,"Zhangye Southeast Air Base, 张掖甘州机场"
44267,CN-0189,medium_airport,Dandong Langtou Airport,40.0247,124.286003,30,AS,CN,CN-21,"Zhenxing, Dandong",yes,ZYDD,DDG,,http://www.ddcei.gov.cn/english/index.html,https://en.wikipedia.org/wiki/Dandong_Airport,
32048,CN-NTG,small_airport,Nantong Airport,32.0708007812,120.975997925,16,AS,CN,CN-32,Nantong,yes,ZSNT,NTG,,,https://en.wikipedia.org/wiki/Nantong_Xingdong_Airport,
1299,CNE3,small_airport,Bearskin Lake Airport,53.965599060058594,-91.0271987915039,800,NA,CA,CA-ON,Bearskin Lake,yes,CNE3,XBE,CNE3,,https://en.wikipedia.org/wiki/Bearskin_Lake_Airport,NE3
1308,CNH2,small_airport,Natuashish Airport,55.913898,-61.184399,30,NA,CA,CA-NL,Natuashish,yes,CNH2,YNP,CNH2,,https://en.wikipedia.org/wiki/Natuashish_Airport,NH2
1324,CNM5,small_airport,Kingfisher Lake Airport,53.01250076293945,-89.85530090332031,866,NA,CA,CA-ON,Kingfisher Lake,yes,CNM5,KIF,CNM5,,https://en.wikipedia.org/wiki/Kingfisher_Lake_Airport,NM5
1343,CNT3,small_airport,Ogoki Post Airport,51.6585998535,-85.9017028809,594,NA,CA,CA-ON,Ogoki Post,yes,CYKP,YOG,CYKP,,https://en.wikipedia.org/wiki/Ogoki_Post_Airport,NT3
41597,CO-LCR,small_airport,La Chorrera Airport,-0.733333,-73.01667,709,SA,CO,CO-AMA,La Chorrera,yes,,LCR,,,https://en.wikipedia.org/wiki/La_Chorrera_Airport,
35319,CO-TCD,small_airport,Tarapacá Airport,-2.894722,-69.747222,253,SA,CO,CO-AMA,Tarapacá,yes,SKRA,TCD,,,,
1465,CPV7,small_airport,Poplar Hill Airport,52.1133,-94.2556,1095,NA,CA,CA-ON,Poplar Hill,yes,CYHP,YHP,CPV7,,https://en.wikipedia.org/wiki/Poplar_Hill_Airport,PV7
1563,CSU2,small_airport,Chisasibi Airport,53.805599212646484,-78.91690063476562,43,NA,CA,CA-QC,Chisasibi,yes,CSU2,YKU,CSU2,,https://en.wikipedia.org/wiki/Chisasibi_Airport,SU2
1590,CTB6,small_airport,Tête-à-la-Baleine Airport,50.674400329589844,-59.38359832763672,107,NA,CA,CA-QC,Tête-à-la-Baleine,yes,CTB6,ZTB,CTB6,,https://en.wikipedia.org/wiki/T%C3%AAte-%C3%A0-La-Baleine_Airport,TB6
1619,CTU5,small_airport,La Tabatière Airport,50.8307991027832,-58.97560119628906,102,NA,CA,CA-QC,La Tabatière,yes,CTU5,ZLT,CTU5,,https://en.wikipedia.org/wiki/La_Tabati%C3%A8re_Airport,TU5
44646,CY-0002,medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.235947,33.724358,146,AS,CY,CY-03,Geçitkale,yes,LCGK,GEC,,,https://en.wikipedia.org/wiki/Geçitkale_Air_Base,Geçitkale Air Base
46596,CYAB,small_airport,Arctic Bay Airport,73.006101,-85.04616,72,NA,CA,CA-NU,Arctic Bay,yes,CYAB,YAB,,,https://en.wikipedia.org/wiki/Arctic_Bay_Airport,CJX7
1652,CYAC,medium_airport,Cat Lake Airport,51.72719955444336,-91.82440185546875,1344,NA,CA,CA-ON,Cat Lake,yes,CYAC,YAC,,,https://en.wikipedia.org/wiki/Cat_Lake_Airport,
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.65420150756836,-93.439697265625,1125,NA,CA,CA-ON,Fort Frances,yes,CYAG,YAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.485001,-84.509399,630,NA,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,,http://www.saultairport.com/,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672,NA,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,,,https://en.wikipedia.org/wiki/Kasabonika_Airport,YAQ
1659,CYAS,medium_airport,Kangirsuk Airport,60.027198791503906,-69.99919891357422,403,NA,CA,CA-QC,Kangirsuk,yes,CYAS,YKG,,,https://en.wikipedia.org/wiki/Kangirsuk_Airport,YAS
1660,CYAT,medium_airport,Attawapiskat Airport,52.9275016784668,-82.43190002441406,31,NA,CA,CA-ON,Attawapiskat,yes,CYAT,YAT,,,https://en.wikipedia.org/wiki/Attawapiskat_Airport,
1665,CYAY,medium_airport,St. Anthony Airport,51.3918991089,-56.083099365200006,108,NA,CA,CA-NL,St. Anthony,yes,CYAY,YAY,,,https://en.wikipedia.org/wiki/St._Anthony_Airport,
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80,NA,CA,CA-BC,Tofino,yes,CYAZ,YAZ,,http://www.acrd.bc.ca/long-beach-airport,https://en.wikipedia.org/wiki/Tofino_Airport,
1668,CYBB,medium_airport,Kugaaruk Airport,68.534401,-89.808098,56,NA,CA,CA-NU,Kugaaruk,yes,CYBB,YBB,,,https://en.wikipedia.org/wiki/Kugaaruk_Airport,"YBB, Pelly Bay Townsite Airport"
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71,NA,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,YBC,,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117,NA,CA,CA-BC,Bella Coola,yes,CYBD,QBC,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD
1671,CYBE,medium_airport,Uranium City Airport,59.5614013671875,-108.48100280761719,1044,NA,CA,CA-SK,Uranium City,yes,CYBE,YBE,,,https://en.wikipedia.org/wiki/Uranium_City_Airport,
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836,NA,CA,CA-AB,Bonnyville,yes,CYBF,YBY,,http://town.bonnyville.ab.ca/livingin/airport/index.html,https://en.wikipedia.org/wiki/Bonnyville_Airport,YBF
1673,CYBG,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,522,NA,CA,CA-QC,Bagotville,yes,CYBG,YBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59,NA,CA,CA-NU,Baker Lake,yes,CYBK,YBK,,,https://en.wikipedia.org/wiki/Baker_Lake_Airport,
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346,NA,CA,CA-BC,Campbell River,yes,CYBL,YBL,YBL,,https://en.wikipedia.org/wiki/Campbell_River_Airport,
1677,CYBQ,medium_airport,Tadoule Lake Airport,58.7061,-98.512199,923,NA,CA,CA-MB,Tadoule Lake,yes,CYBQ,XTL,,,https://en.wikipedia.org/wiki/Tadoule_Lake_Airport,YBQ
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343,NA,CA,CA-MB,Brandon,yes,CYBR,YBR,,,https://en.wikipedia.org/wiki/Brandon_Airport,
1679,CYBT,medium_airport,Brochet Airport,57.8894,-101.679001,1136,NA,CA,CA-MB,Brochet,yes,CYBT,YBT,,,https://en.wikipedia.org/wiki/Brochet_Airport,
1681,CYBV,medium_airport,Berens River Airport,52.358898,-97.018303,728,NA,CA,CA-MB,Berens River,yes,CYBV,YBV,,,https://en.wikipedia.org/wiki/Berens_River_Airport,
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121,NA,CA,CA-QC,Lourdes-de-Blanc-Sablon,yes,CYBX,YBX,,,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport,
1684,CYCA,medium_airport,Cartwright Airport,53.68280029296875,-57.041900634765625,40,NA,CA,CA-NL,Cartwright,yes,CYCA,YRF,,,https://en.wikipedia.org/wiki/Cartwright_Airport,YCA
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90,NA,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,,,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92,NA,CA,CA-BC,Nanaimo,yes,CYCD,YCD,,https://www.nanaimoairport.com/,https://en.wikipedia.org/wiki/Nanaimo_Airport,
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,1624,NA,CA,CA-BC,Castlegar,yes,CYCG,YCG,,,https://en.wikipedia.org/wiki/Castlegar_Airport,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108,NA,CA,CA-NB,Miramichi,yes,CYCH,YCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham"
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132,NA,CA,CA-NB,Charlo,yes,CYCL,YCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,
1693,CYCO,medium_airport,Kugluktuk Airport,67.816704,-115.143997,74,NA,CA,CA-NU,Kugluktuk,yes,CYCO,YCO,,,https://en.wikipedia.org/wiki/Kugluktuk_Airport,Copper Mine Airport
1697,CYCS,medium_airport,Chesterfield Inlet Airport,63.346900939899996,-90.73110198970001,32,NA,CA,CA-NU,Chesterfield Inlet,yes,CYCS,YCS,,,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport,
1701,CYCY,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,87,NA,CA,CA-NU,Clyde River,yes,CYCY,YCY,,,https://en.wikipedia.org/wiki/Clyde_River_Airport,
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215,NA,CA,CA-YT,Dawson City,yes,CYDA,YDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,
1706,CYDF,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,72,NA,CA,CA-NL,Deer Lake,yes,CYDF,YDF,,,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland),
1710,CYDN,medium_airport,Dauphin Barker Airport,51.100799560546875,-100.052001953125,999,NA,CA,CA-MB,Dauphin,yes,CYDN,YDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),
1712,CYDP,medium_airport,Nain Airport,56.549198150634766,-61.680301666259766,22,NA,CA,CA-NL,Nain,yes,CYDP,YDP,,,https://en.wikipedia.org/wiki/Nain_Airport,
1713,CYDQ,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,2148,NA,CA,CA-BC,Dawson Creek,yes,CYDQ,YDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,
1717,CYEG,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,2373,NA,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,YEA
1718,CYEK,medium_airport,Arviat Airport,61.0942001343,-94.07080078119999,32,NA,CA,CA-NU,Arviat,yes,CYEK,YEK,,,https://en.wikipedia.org/wiki/Arviat_Airport,
1722,CYER,medium_airport,Fort Severn Airport,56.01890182495117,-87.67610168457031,48,NA,CA,CA-ON,Fort Severn,yes,CYER,YER,,,https://en.wikipedia.org/wiki/Fort_Severn_Airport,
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224,NA,CA,CA-NT,Inuvik,yes,CYEV,YEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,
1728,CYFA,medium_airport,Fort Albany Airport,52.20140075683594,-81.6968994140625,48,NA,CA,CA-ON,Fort Albany,yes,CYFA,YFA,,,https://en.wikipedia.org/wiki/Fort_Albany_Airport,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110,NA,CA,CA-NU,Iqaluit,yes,CYFB,YFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,68,NA,CA,CA-NB,Fredericton,yes,CYFC,YFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,
1733,CYFH,medium_airport,Fort Hope Airport,51.5619010925293,-87.90779876708984,899,NA,CA,CA-ON,Fort Hope,yes,CYFH,YFH,,,https://en.wikipedia.org/wiki/Fort_Hope_Airport,
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827,NA,CA,CA-QC,La Macaza,yes,CYFJ,YTM,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,"YFJ, CYTM"
1735,CYFO,medium_airport,Flin Flon Airport,54.6781005859375,-101.68199920654297,997,NA,CA,CA-MB,Flin Flon,yes,CYFO,YFO,,,https://en.wikipedia.org/wiki/Flin_Flon_Airport,
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171875,555,NA,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,
1738,CYFT,medium_airport,Makkovik Airport,55.076900482177734,-59.1864013671875,234,NA,CA,CA-NL,Makkovik,yes,CYFT,YMN,,,https://en.wikipedia.org/wiki/Makkovik_Airport,YFT
1739,CYGB,medium_airport,Texada Gillies Bay Airport,49.69419860839844,-124.51799774169922,326,NA,CA,CA-BC,Texada,yes,CYGB,YGB,,,https://en.wikipedia.org/wiki/Texada/Gillies_Bay_Airport,
1742,CYGH,medium_airport,Fort Good Hope Airport,66.24079895019531,-128.6510009765625,268,NA,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH,,,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport,
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.22529983520508,-76.5969009399414,305,NA,CA,CA-ON,Kingston,yes,CYGK,YGK,,http://www.cityofkingston.ca/residents/transportation/airport/index.asp,https://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport,
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,639,NA,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,,,https://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport,
1746,CYGO,medium_airport,Gods Lake Narrows Airport,54.55889892578125,-94.49140167236328,617,NA,CA,CA-MB,Gods Lake Narrows,yes,CYGO,YGO,,,https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport,
1747,CYGP,medium_airport,Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483,112,NA,CA,CA-QC,Gaspé,yes,CYGP,YGP,,,https://en.wikipedia.org/wiki/Gasp%C3%A9_Airport,
1749,CYGR,medium_airport,Îles-de-la-Madeleine Airport,47.42470169067383,-61.778099060058594,35,NA,CA,CA-QC,Îles-de-la-Madeleine,yes,CYGR,YGR,,,https://en.wikipedia.org/wiki/%C3%8Eles-de-la-Madeleine_Airport,
1750,CYGT,medium_airport,Igloolik Airport,69.3647003174,-81.8161010742,174,NA,CA,CA-NU,Igloolik,yes,CYGT,YGT,,,https://en.wikipedia.org/wiki/Igloolik_Airport,
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.281898498535156,-77.76529693603516,34,NA,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,,,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport,
1753,CYGX,medium_airport,Gillam Airport,56.35749816894531,-94.71060180664062,476,NA,CA,CA-MB,Gillam,yes,CYGX,YGX,,,https://en.wikipedia.org/wiki/Gillam_Airport,
1754,CYGZ,medium_airport,Grise Fiord Airport,76.4261016846,-82.90920257570001,146,NA,CA,CA-NU,Grise Fiord,yes,CYGZ,YGZ,,,https://en.wikipedia.org/wiki/Grise_Fiord_Airport,
1755,CYHA,medium_airport,Quaqtaq Airport,61.0463981628418,-69.6177978515625,103,NA,CA,CA-QC,Quaqtaq,yes,CYHA,YQC,,,https://en.wikipedia.org/wiki/Quaqtaq_Airport,YHA
28453,CYHC,seaplane_base,Vancouver Harbour Water Aerodrome,49.291265,-123.11717,,NA,CA,CA-BC,Vancouver,yes,CYHC,CXH,,,https://en.wikipedia.org/wiki/Vancouver_Harbour_Water_Aerodrome,Vancouver Coal Harbour Seaplane Base
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354,NA,CA,CA-ON,Dryden,yes,CYHD,YHD,,,https://en.wikipedia.org/wiki/Dryden_Regional_Airport,
1760,CYHH,medium_airport,Nemiscau Airport,51.69110107421875,-76.1355972290039,802,NA,CA,CA-QC,Nemiscau,yes,CYHH,YNS,,,https://en.wikipedia.org/wiki/Nemiscau_Airport,YHH
1761,CYHI,medium_airport,Ulukhaktok Holman Airport,70.76280212402344,-117.80599975585938,117,NA,CA,CA-NT,Ulukhaktok,yes,CYHI,YHI,,,https://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport,
1762,CYHK,medium_airport,Gjoa Haven Airport,68.635597229,-95.84970092770001,152,NA,CA,CA-NU,Gjoa Haven,yes,CYHK,YHK,,,https://en.wikipedia.org/wiki/Gjoa_Haven_Airport,
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,780,NA,CA,CA-ON,Hamilton,yes,CYHM,YHM,,http://www.flyhi.ca/,https://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport,Mount Hope Airport
